db_name,table_schema,table_name,table_comment,column_position,column_name,data_type,is_nullable,column_default,column_comment,constraint_type,constraint_name
visary_webapi_db,Data,AnalysisProjectManagement,,2,AnalysisID,int4,YES,,,FOREIGN KEY,FK_AnalysisProjectManagement_Analysis_AnalysisID
visary_webapi_db,Data,AnalysisProjectManagement,,3,ManagementID,int4,YES,,,FOREIGN KEY,FK_AnalysisProjectManagement_ProjectManagement_ManagementID
visary_webapi_db,Data,AnalysisProjectManagement,,4,Hidden,bool,NO,,,,
visary_webapi_db,Data,AnalysisSpecialZone,,1,ID,int4,NO,,,PRIMARY KEY,PK_AnalysisSpecialZone
visary_webapi_db,Data,AnalysisSpecialZone,,2,AnalysisID,int4,YES,,,FOREIGN KEY,FK_AnalysisSpecialZone_Analysis_AnalysisID
visary_webapi_db,Data,AnalysisSpecialZone,,3,SpecialZoneID,int4,YES,,,FOREIGN KEY,FK_AnalysisSpecialZone_SpecialZone_SpecialZoneID
visary_webapi_db,Data,AnalysisSpecialZone,,4,Comment,text,YES,,,,
visary_webapi_db,Data,AnalysisSpecialZone,,5,Hidden,bool,NO,,,,
visary_webapi_db,Data,AnalysisStatusToColor,,1,ID,int4,NO,,,PRIMARY KEY,PK_AnalysisStatusToColor
visary_webapi_db,Data,AnalysisStatusToColor,,2,Status,int4,NO,,,,
visary_webapi_db,Data,AnalysisStatusToColor,,3,Color,text,YES,,,,
visary_webapi_db,Data,AnalysisStatusToColor,,4,Hidden,bool,NO,,,,
visary_webapi_db,Data,AreaDocBrief,,1,ID,int4,NO,,,PRIMARY KEY,PK_AreaDocBrief
visary_webapi_db,Data,AreaDocBrief,,2,DocInfo,text,YES,,,,
visary_webapi_db,Data,AreaDocBrief,,3,TerritoryZoneID,int4,YES,,,FOREIGN KEY,FK_AreaDocBrief_TerritoryZone_TerritoryZoneID
visary_webapi_db,Data,AreaDocBrief,,4,UseTypeID,int4,YES,,,FOREIGN KEY,FK_AreaDocBrief_UseTypeArea_UseTypeID
visary_webapi_db,Data,AreaDocBrief,,5,UseTypeConditionalID,int4,YES,,,FOREIGN KEY,FK_AreaDocBrief_UseTypeArea_UseTypeConditionalID
visary_webapi_db,Data,AreaDocBrief,,6,SpecialZoneID,int4,YES,,,FOREIGN KEY,FK_AreaDocBrief_SpecialZone_SpecialZoneID
visary_webapi_db,Data,AreaDocBrief,,7,AuditID,int4,NO,,,FOREIGN KEY,FK_AreaDocBrief_ProjectAudit_AuditID
visary_webapi_db,Data,AreaDocBrief,,8,Hidden,bool,NO,,,,
visary_webapi_db,Data,AreaDocument,,1,ID,int4,NO,,,FOREIGN KEY,FK_AreaDocument_ProjectDoc_ID
visary_webapi_db,Data,AreaDocument,,1,ID,int4,NO,,,PRIMARY KEY,PK_AreaDocument
visary_webapi_db,Data,AreaDocument,,2,Title,text,YES,,,,
visary_webapi_db,Data,AreaDocument,,3,Comment,text,YES,,,,
visary_webapi_db,Data,AreaDocument,,4,ProjectDocID,int4,YES,,,FOREIGN KEY,FK_AreaDocument_ProjectDoc_ProjectDocID
visary_webapi_db,Data,AreaDocument,,5,AnalysisID,int4,YES,,,FOREIGN KEY,FK_AreaDocument_Analysis_AnalysisID
visary_webapi_db,Data,AreaDocument,,6,TerritoryZone,text,YES,,,,
visary_webapi_db,Data,AreaDocument,,7,UseTypeConditionalID,int4,YES,,,FOREIGN KEY,FK_AreaDocument_UseTypeArea_UseTypeConditionalID
visary_webapi_db,Data,AreaDocument,,8,Organisation,text,YES,,,,
visary_webapi_db,Data,AreaDocument,,9,IssuedTo,text,YES,,,,
visary_webapi_db,Data,AreaDocument,,10,Hidden,bool,NO,,,,
visary_webapi_db,Data,AreaDocument_UseType,,1,ID,int4,NO,,,PRIMARY KEY,PK_AreaDocument_UseType
visary_webapi_db,Data,AreaDocument_UseType,,2,OwnerID,int4,NO,,,FOREIGN KEY,FK_AreaDocument_UseType_AreaDocument_OwnerID
visary_webapi_db,Data,AreaDocument_UseType,,3,ObjectID,int4,NO,,,FOREIGN KEY,FK_AreaDocument_UseType_UseTypeArea_ObjectID
visary_webapi_db,Data,AreaToSpecialZone,,1,ID,int4,NO,,,PRIMARY KEY,PK_AreaToSpecialZone
visary_webapi_db,Data,AreaToSpecialZone,,2,CadastralAreaID,int4,YES,,,FOREIGN KEY,FK_AreaToSpecialZone_CadastralArea_CadastralAreaID
visary_webapi_db,Data,AreaToSpecialZone,,3,SpecialZoneID,int4,YES,,,FOREIGN KEY,FK_AreaToSpecialZone_SpecialZone_SpecialZoneID
visary_webapi_db,Data,AreaToSpecialZone,,4,Hidden,bool,NO,,,,
visary_webapi_db,Data,AssuranceSystem,,1,ID,int4,NO,,,PRIMARY KEY,PK_AssuranceSystem
visary_webapi_db,Data,AssuranceSystem,,2,Code,varchar(4),YES,,,,
visary_webapi_db,Data,AssuranceSystem,,3,CurrentUserID,int4,YES,,,FOREIGN KEY,FK_AssuranceSystem_User_CurrentUserID
visary_webapi_db,Data,AssuranceSystem,,4,Version,timestamptz,YES,,,,
visary_webapi_db,Data,AssuranceSystem,,5,IsRequired,bool,NO,,,,
visary_webapi_db,Data,AssuranceSystem,,6,SortOrder,int4,NO,,,,
visary_webapi_db,Data,AssuranceSystem,,7,AuthorID,int4,YES,,,FOREIGN KEY,FK_AssuranceSystem_User_AuthorID
visary_webapi_db,Data,AssuranceSystem,,8,Hidden,bool,NO,,,,
visary_webapi_db,Data,AssuranceSystem,,9,Title,varchar(255),YES,,,,
visary_webapi_db,Data,AssuranceSystem,,10,Status,int4,NO,,,,
visary_webapi_db,Data,BankPolicy,,1,ID,int4,NO,,,PRIMARY KEY,PK_BankPolicy
visary_webapi_db,Data,BankPolicy,,2,ProjectID,int4,NO,,,,
visary_webapi_db,Data,BankPolicy,,3,AuthorID,int4,YES,,,FOREIGN KEY,FK_BankPolicy_User_AuthorID
visary_webapi_db,Data,BankPolicy,,4,Date,date,YES,,,,
visary_webapi_db,Data,BankPolicy,,5,Matching,int4,NO,,,,
visary_webapi_db,Data,BankPolicy,,6,TemplateID,int4,YES,,,FOREIGN KEY,FK_BankPolicy_BankPolicyTemplate_TemplateID
visary_webapi_db,Data,BankPolicy,,7,Hidden,bool,NO,,,,
visary_webapi_db,Data,BankPolicyItem,,1,ID,int4,NO,,,PRIMARY KEY,PK_BankPolicyItem
visary_webapi_db,Data,BankPolicyItem,,2,PolicyID,int4,NO,,,FOREIGN KEY,FK_BankPolicyItem_BankPolicy_PolicyID
visary_webapi_db,Data,BankPolicyItem,,3,PolicyItemID,int4,NO,,,FOREIGN KEY,FK_BankPolicyItem_PolicyItem_PolicyItemID
visary_webapi_db,Data,BankPolicyItem,,4,Matching,int4,NO,,,,
visary_webapi_db,Data,BankPolicyItem,,5,Comment,text,YES,,,,
visary_webapi_db,Data,BankPolicyItem,,6,Hidden,bool,NO,,,,
visary_webapi_db,Data,BankPolicyItemTemplate,,1,ID,int4,NO,,,PRIMARY KEY,PK_BankPolicyItemTemplate
visary_webapi_db,Data,BankPolicyItemTemplate,,2,TemplateID,int4,NO,,,FOREIGN KEY,FK_BankPolicyItemTemplate_BankPolicyTemplate_TemplateID
visary_webapi_db,Data,BankPolicyItemTemplate,,3,PolicyItemID,int4,NO,,,FOREIGN KEY,FK_BankPolicyItemTemplate_PolicyItem_PolicyItemID
visary_webapi_db,Data,BankPolicyItemTemplate,,4,Matching,int4,NO,,,,
visary_webapi_db,Data,BankPolicyItemTemplate,,5,Comment,text,YES,,,,
visary_webapi_db,Data,BankPolicyItemTemplate,,6,Hidden,bool,NO,,,,
visary_webapi_db,Data,BankPolicyTemplate,,1,ID,int4,NO,,,PRIMARY KEY,PK_BankPolicyTemplate
visary_webapi_db,Data,BankPolicyTemplate,,2,Title,text,YES,,,,
visary_webapi_db,Data,BankPolicyTemplate,,3,Hidden,bool,NO,,,,
visary_webapi_db,Data,BaseRisk,,1,ID,int4,NO,,,PRIMARY KEY,PK_BaseRisk
visary_webapi_db,Data,BaseRisk,,2,ProjectID,int4,YES,,,,
visary_webapi_db,Data,BaseRisk,,3,Title,text,YES,,,,
visary_webapi_db,Data,BaseRisk,,4,Period_Start,date,YES,,,,
visary_webapi_db,Data,BaseRisk,,5,Period_End,date,YES,,,,
visary_webapi_db,Data,BaseRisk,,6,ResponsibleID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_User_ResponsibleID
visary_webapi_db,Data,BaseRisk,,7,RiskDamage,int4,NO,,,,
visary_webapi_db,Data,BaseRisk,,8,Probability,int4,NO,,,,
visary_webapi_db,Data,BaseRisk,,9,RiskKind,int4,YES,,,,
visary_webapi_db,Data,BaseRisk,,10,RiskAssessment,int4,YES,,,,
visary_webapi_db,Data,BaseRisk,,11,RiskClass,int4,NO,,,,
visary_webapi_db,Data,BaseRisk,,12,Amount,numeric,NO,,,,
visary_webapi_db,Data,BaseRisk,,13,RiskTypeID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_RiskType_RiskTypeID
visary_webapi_db,Data,BaseRisk,,14,Description,text,YES,,,,
visary_webapi_db,Data,BaseRisk,,15,ProbableReasons,text,YES,,,,
visary_webapi_db,Data,BaseRisk,,16,PossibleConsequences,text,YES,,,,
visary_webapi_db,Data,BaseRisk,,17,Event,text,YES,,,,
visary_webapi_db,Data,BaseRisk,,18,StatusRiskID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_StatusRisk_StatusRiskID
visary_webapi_db,Data,BaseRisk,,19,PreviousID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_BaseRisk_PreviousID
visary_webapi_db,Data,BaseRisk,,20,AnalysisID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_Analysis_AnalysisID
visary_webapi_db,Data,BaseRisk,,21,Files,text,YES,,,,
visary_webapi_db,Data,BaseRisk,,22,BudgetGrowthSignal,text,YES,,,,
visary_webapi_db,Data,BaseRisk,,23,RiseInPrice,numeric,YES,,,,
visary_webapi_db,Data,BaseRisk,,24,Comment,text,YES,,,,
visary_webapi_db,Data,BaseRisk,,25,FixingDate,date,YES,,,,
visary_webapi_db,Data,BaseRisk,,26,ConstructionSiteID,int4,YES,,,,
visary_webapi_db,Data,BaseRisk,,27,RiskTemplateID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_RiskTemplate_RiskTemplateID
visary_webapi_db,Data,BaseRisk,,28,AreaDocumentID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_AreaDocument_AreaDocumentID
visary_webapi_db,Data,BaseRisk,,29,SpecialZoneID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_SpecialZone_SpecialZoneID
visary_webapi_db,Data,BaseRisk,,30,CSIndicatorID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_ConstructionSiteIndicator_CSIndicatorID
visary_webapi_db,Data,BaseRisk,,31,TechnicalConditionID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_TechnicalCondition_TechnicalConditionID
visary_webapi_db,Data,BaseRisk,,32,PermissiveDocumentID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_PermissiveDoc_PermissiveDocumentID
visary_webapi_db,Data,BaseRisk,,33,ProjectLicensingID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_ProjectLicensing_ProjectLicensingID
visary_webapi_db,Data,BaseRisk,,34,RiskDate,date,YES,,,,
visary_webapi_db,Data,BaseRisk,,35,RiskSource,int4,YES,,,,
visary_webapi_db,Data,BaseRisk,,36,CodeID,int4,YES,,,FOREIGN KEY,FK_BaseRisk_RiskCode_CodeID
visary_webapi_db,Data,BaseRisk,,37,Hidden,bool,NO,,,,
visary_webapi_db,Data,BuildingMaterial,,1,ID,int4,NO,,,PRIMARY KEY,PK_BuildingMaterial
visary_webapi_db,Data,BuildingMaterial,,2,Code,varchar(4),YES,,,,
visary_webapi_db,Data,BuildingMaterial,,3,CurrentUserID,int4,YES,,,FOREIGN KEY,FK_BuildingMaterial_User_CurrentUserID
visary_webapi_db,Data,BuildingMaterial,,4,Version,timestamptz,YES,,,,
visary_webapi_db,Data,BuildingMaterial,,5,Hidden,bool,NO,,,,
visary_webapi_db,Data,BuildingMaterial,,6,Title,varchar(255),YES,,,,
visary_webapi_db,Data,BuildingMaterial,,7,Status,int4,NO,,,,
visary_webapi_db,Data,CadastralArea,,1,ID,int4,NO,,,PRIMARY KEY,PK_CadastralArea
visary_webapi_db,Data,CadastralArea,,2,Title,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,3,Area,float8,NO,,,,
visary_webapi_db,Data,CadastralArea,,4,UnstructuredArea,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,5,CadastralEngineer,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,6,CadastralNum,varchar(255),YES,,,,
visary_webapi_db,Data,CadastralArea,,7,LandCategoryID,int4,YES,,,FOREIGN KEY,FK_CadastralArea_LandCategory_LandCategoryID
visary_webapi_db,Data,CadastralArea,,8,LandWork,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,9,LandWorkDate,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,10,PLanArea,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,11,InitRightRestrictionTypeID,int4,YES,,,FOREIGN KEY,FK_CadastralArea_RightRestrictionType_InitRightRestrictionType~
visary_webapi_db,Data,CadastralArea,,12,Version,timestamptz,YES,,,,
visary_webapi_db,Data,CadastralArea,,13,Description,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,14,Address,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,15,FactUseTypeAreaID,int4,YES,,,FOREIGN KEY,FK_CadastralArea_UseTypeArea_FactUseTypeAreaID
visary_webapi_db,Data,CadastralArea,,16,CadastralCost,numeric,YES,,,,
visary_webapi_db,Data,CadastralArea,,17,Owner,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,18,Encumbrance,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,19,SpecialMarks,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,20,MarketCost,numeric,YES,,,,
visary_webapi_db,Data,CadastralArea,,21,Discount,float8,YES,,,,
visary_webapi_db,Data,CadastralArea,,22,CollateralValue,numeric,YES,,,,
visary_webapi_db,Data,CadastralArea,,23,EGRNDate,date,YES,,,,
visary_webapi_db,Data,CadastralArea,,24,EGRNNumber,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,25,FullyPaid,bool,NO,,,,
visary_webapi_db,Data,CadastralArea,,26,Surveying,bool,NO,,,,
visary_webapi_db,Data,CadastralArea,,27,NotReady,bool,NO,,,,
visary_webapi_db,Data,CadastralArea,,28,Vendor,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,29,IsVendorAffiliate,bool,NO,,,,
visary_webapi_db,Data,CadastralArea,,30,ExternalVendor,bool,NO,,,,
visary_webapi_db,Data,CadastralArea,,31,RentalPrice,numeric,YES,,,,
visary_webapi_db,Data,CadastralArea,,32,OldRegistrationNumber,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,33,RelevanceStatus,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,34,PersonDataAvail,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,35,NoConsentThirdParty,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,36,CourtRequirements,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,37,ObjectionsToRight,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,38,DecisionToWithdraw,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,39,PersonInvolvement,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,40,StatementBacklog,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,41,FailureToRegister,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,42,InCount,bool,NO,,,,
visary_webapi_db,Data,CadastralArea,,43,Queues,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,44,Hidden,bool,NO,,,,
visary_webapi_db,Data,CadastralArea,,45,SysAllParents,text,YES,,,,
visary_webapi_db,Data,CadastralArea,,46,SortOrder,float8,NO,,,,
visary_webapi_db,Data,CadastralArea,,47,ParentID,int4,YES,,,FOREIGN KEY,FK_CadastralArea_CadastralArea_ParentID
visary_webapi_db,Data,CadastralArea,,48,AreaDocumentID,int4,YES,,,FOREIGN KEY,FK_CadastralArea_AreaDocument_AreaDocumentID
visary_webapi_db,Data,CadastralAreaConstructionSite,,1,ID,int4,NO,,,PRIMARY KEY,PK_CadastralAreaConstructionSite
visary_webapi_db,Data,CadastralAreaConstructionSite,,2,Hidden,bool,NO,,,,
visary_webapi_db,Data,CadastralAreaConstructionSite,,3,ObjLeftId,int4,NO,,,FOREIGN KEY,FK_CadastralAreaConstructionSite_CadastralArea_ObjLeftId
visary_webapi_db,Data,CadastralAreaConstructionSite,,4,ObjRightId,int4,NO,,,,
visary_webapi_db,Data,CadastralAreaHistory,,1,ID,int4,NO,,,PRIMARY KEY,PK_CadastralAreaHistory
visary_webapi_db,Data,CadastralAreaHistory,,2,MainAreaID,int4,NO,,,FOREIGN KEY,FK_CadastralAreaHistory_CadastralArea_MainAreaID
visary_webapi_db,Data,CadastralAreaHistory,,3,AffiliatedAreaID,int4,NO,,,FOREIGN KEY,FK_CadastralAreaHistory_CadastralArea_AffiliatedAreaID
visary_webapi_db,Data,CadastralAreaHistory,,4,DocumentID,int4,YES,,,FOREIGN KEY,FK_CadastralAreaHistory_ProjectDoc_DocumentID
visary_webapi_db,Data,CadastralAreaHistory,,5,Vendor,varchar(255),YES,,,,
visary_webapi_db,Data,CadastralAreaHistory,,6,Customer,varchar(255),YES,,,,
visary_webapi_db,Data,CadastralAreaHistory,,7,Share,float8,YES,,,,
visary_webapi_db,Data,CadastralAreaHistory,,8,SharedArea,float8,YES,,,,
visary_webapi_db,Data,CadastralAreaHistory,,9,Cost,numeric,YES,,,,
visary_webapi_db,Data,CadastralAreaHistory,,10,Comment,text,YES,,,,
visary_webapi_db,Data,CadastralAreaHistory,,11,Hidden,bool,NO,,,,
visary_webapi_db,Data,CadastralAreaToAnalysis,,1,ID,int4,NO,,,PRIMARY KEY,PK_CadastralAreaToAnalysis
visary_webapi_db,Data,CadastralAreaToAnalysis,,2,CadastralAreaID,int4,YES,,,FOREIGN KEY,FK_CadastralAreaToAnalysis_CadastralArea_CadastralAreaID
visary_webapi_db,Data,CadastralAreaToAnalysis,,3,AnalysisID,int4,YES,,,FOREIGN KEY,FK_CadastralAreaToAnalysis_Analysis_AnalysisID
visary_webapi_db,Data,CadastralAreaToAnalysis,,4,Hidden,bool,NO,,,,
visary_webapi_db,Data,CadastralAreaToSection,,1,ID,int4,NO,,,PRIMARY KEY,PK_CadastralAreaToSection
visary_webapi_db,Data,CadastralAreaToSection,,2,CadastralAreaID,int4,YES,,,FOREIGN KEY,FK_CadastralAreaToSection_CadastralArea_CadastralAreaID
visary_webapi_db,Data,CadastralAreaToSection,,3,ConstructionSectionID,int4,YES,,,FOREIGN KEY,FK_CadastralAreaToSection_ConstructionSection_ConstructionSect~
visary_webapi_db,Data,CadastralAreaToSection,,4,DateStart,date,YES,,,,
visary_webapi_db,Data,CadastralAreaToSection,,5,DateEnd,date,YES,,,,
visary_webapi_db,Data,CadastralAreaToSection,,6,Hidden,bool,NO,,,,
visary_webapi_db,Data,CadastralAreaToSection,,7,Version,timestamptz,YES,,,,
visary_webapi_db,Data,CadastralArea_UseTypes,,1,ID,int4,NO,,,PRIMARY KEY,PK_CadastralArea_UseTypes
visary_webapi_db,Data,CadastralArea_UseTypes,,2,OwnerID,int4,NO,,,FOREIGN KEY,FK_CadastralArea_UseTypes_CadastralArea_OwnerID
visary_webapi_db,Data,CadastralArea_UseTypes,,3,ObjectID,int4,NO,,,FOREIGN KEY,FK_CadastralArea_UseTypes_UseTypeArea_ObjectID
visary_webapi_db,Data,CashFlow,,1,ID,int4,NO,,,PRIMARY KEY,PK_CashFlow
visary_webapi_db,Data,CashFlow,,2,ParentID,int4,YES,,,FOREIGN KEY,FK_CashFlow_CashFlow_ParentID
visary_webapi_db,Data,CashFlow,,3,ProjectID,int4,NO,,,,
visary_webapi_db,Data,CashFlow,,4,SiteID,int4,YES,,,,
visary_webapi_db,Data,CashFlow,,5,Title,varchar(500),YES,,,,
visary_webapi_db,Data,CashFlow,,6,CalcDateTime,timestamptz,NO,,,,
visary_webapi_db,Data,CashFlow,,7,AuthorID,int4,NO,,,FOREIGN KEY,FK_CashFlow_User_AuthorID
visary_webapi_db,Data,CashFlow,,8,TemplateID,int4,YES,,,FOREIGN KEY,FK_CashFlow_ScriptTemplate_TemplateID
visary_webapi_db,Data,CashFlow,,9,Status,int4,NO,,,,
visary_webapi_db,Data,CashFlow,,10,StartDate,timestamptz,NO,,,,
visary_webapi_db,Data,CashFlow,,11,EndDate,timestamptz,NO,,,,
visary_webapi_db,Data,CashFlow,,12,PeriodsCount,int4,NO,,,,
visary_webapi_db,Data,CashFlow,,13,ExplPeriod,int4,NO,,,,
visary_webapi_db,Data,CashFlow,,14,Hidden,bool,NO,,,,
visary_webapi_db,Data,CashFlow,,15,SortOrder,float8,NO,0.0,,,
visary_webapi_db,Data,CashFlow,,16,SysAllParents,text,YES,,,,
visary_webapi_db,Data,CashFlowCalculation,,1,ID,int4,NO,,,PRIMARY KEY,PK_CashFlowCalculation
visary_webapi_db,Data,CashFlowCalculation,,1,ID,int4,NO,,,FOREIGN KEY,FK_CashFlowCalculation_CashFlow_ID
visary_webapi_db,Data,CashFlowCalculation,,2,FlatSalesArea,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,3,FlatSalesPercent,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,4,FlatTotalCost,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,5,InstallmentTotalCost,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,6,MortgageTotalCost,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,7,CommerceSalesArea,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,8,CommerceTotalCost,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,9,StorageSalesArea,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,10,StorageTotalCost,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,11,ParkingSalesAmount,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,12,ParkingSalesArea,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,13,ParkingTotalCost,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,14,TotalCostAll,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,15,TotalCostPeriod,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,16,EscrowIncome,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,17,EscrowOutcome,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,18,InstallmentEscrowIncome,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,19,MortageEscrowIncome,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,20,OtherEscrowIncome,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,21,OperationalCost,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,22,Income,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,23,Cost,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,24,TaxDiscount,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,25,Taxes,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,26,ValueBeforeTaxes,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,27,DiscountedInvestments,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,28,CostAfterTaxes,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,29,OperationalFlow,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,30,SelfParticipation,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,31,CreditServing,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,32,CreditIn,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,33,CreditOut,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,34,CreditPayment,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,35,CreditPayoff,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,36,UnCoveredEscrowPayment,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,37,CoveredEscrowPayment,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,38,CFAfter,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,39,ControlSum1,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,40,IsChanged,bool,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,41,NetCashFlow,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,42,NPV,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,43,Profitability,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,44,LLCR,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,45,TotalCostCreditRatio,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,46,LendingYears,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,47,NPVDiscountRate,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,48,DSCR,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,49,LTV,numeric,NO,,,,
visary_webapi_db,Data,CashFlowCalculation,,50,Hidden,bool,NO,,,,
visary_webapi_db,Data,CashFlowExpenses,,1,ID,int4,NO,,,PRIMARY KEY,PK_CashFlowExpenses
visary_webapi_db,Data,CashFlowExpenses,,2,PeriodID,int4,YES,,,FOREIGN KEY,FK_CashFlowExpenses_CashFlowPeriod_PeriodID
visary_webapi_db,Data,CashFlowExpenses,,3,CalculationID,int4,YES,,,FOREIGN KEY,FK_CashFlowExpenses_CashFlowCalculation_CalculationID
visary_webapi_db,Data,CashFlowExpenses,,4,WBSCode,text,YES,,,,
visary_webapi_db,Data,CashFlowExpenses,,5,PlanPaymentSum,numeric,NO,,,,
visary_webapi_db,Data,CashFlowExpenses,,6,FactPaymentSum,numeric,NO,,,,
visary_webapi_db,Data,CashFlowExpenses,,7,Hidden,bool,NO,,,,
visary_webapi_db,Data,CashFlowParameterValue,,1,ID,int4,NO,,,PRIMARY KEY,PK_CashFlowParameterValue
visary_webapi_db,Data,CashFlowParameterValue,,2,CashFlowID,int4,NO,,,FOREIGN KEY,FK_CashFlowParameterValue_CashFlow_CashFlowID
visary_webapi_db,Data,CashFlowParameterValue,,3,ParameterID,int4,NO,,,FOREIGN KEY,FK_CashFlowParameterValue_QuantityParameter_ParameterID
visary_webapi_db,Data,CashFlowParameterValue,,4,Value,numeric,NO,,,,
visary_webapi_db,Data,CashFlowParameterValue,,5,Title,text,YES,,,,
visary_webapi_db,Data,CashFlowParameterValue,,6,Threshold,numeric,NO,,,,
visary_webapi_db,Data,CashFlowParameterValue,,7,Action,int4,NO,,,,
visary_webapi_db,Data,CashFlowParameterValue,,8,ActionPeriod,int4,NO,,,,
visary_webapi_db,Data,CashFlowParameterValue,,9,ExplicitPeriod_Start,date,YES,,,,
